loss
4.6215
4.1462
4.2184
4.2072
4.2785
3.9845
4.1285
4.2207
4.3291
4.2803
4.3691
4.5629
4.0574
4.1234
4.1166
3.8866
4.1851
4.0345
4.2685
4.2229
4.2664
4.2556
4.1376
4.0405
4.2358
4.1222
4.2882
3.9529
3.8891
4.3088
4.2383
4.3625
3.7256
4.0404
3.9731
4.3173
4.4524
3.9436
4.0589
3.8697
3.9814
4.0346
4.0944
4.1094
4.404
3.9862
4.4328
3.9675
3.7114
4.1033
4.0323
4.1561
3.4087
3.7592
4.0148
3.8798
4.2563
4.1043
3.6416
4.2466
4.1331
3.9524
3.7698
4.1269
3.884
4.0509
3.8594
4.1852
4.1911
4.1823
3.8378
4.1928
4.1033
4.0434
4.1243
4.35
4.1711
4.0768
3.9421
4.0672
3.9094
4.1841
4.1546
4.0674
4.3851
3.9175
4.2105
4.0655
4.2356
4.3101
4.0718
4.3479
4.2185
4.0877
4.0301
4.1164
3.978
4.247
4.1461
4.0441
3.8943
4.0431
3.898
4.1109
4.0184
4.1229
3.9285
4.1788
4.3113
4.2533
4.0778
3.9032
4.1339
4.1222
4.1108
4.0256
3.6492
4.1617
4.2504
4.0565
3.7093
4.1525
3.907
4.3074
3.6003
3.9073
3.8951
3.9729
3.8161
4.0486
3.6817
3.8728
3.8177
3.7902
3.7734
4.0361
3.6252
4.287
4.1074
3.7785
4.0864
3.7352
4.2806
4.0473
3.7527
4.2413
4.1819
4.41
4.0546
4.0325
3.7498
3.8274
4.0136
4.0864
3.8451
3.9355
3.9817
4.1832
4.1889
3.9654
3.7816
3.8222
4.0202
4.2987
3.9224
3.948
4.1558
3.7212
4.0346
4.1538
4.0769
3.8239
4.1694
3.8121
4.1583
3.9521
3.9939
3.9747
3.8474
4.0328
3.9636
4.2909
4.1485
4.0565
4.1824
3.8669
4.1518
3.6194
3.8904
3.9492
3.8147
4.2113
4.0861
3.9214
3.9498
4.1165
4.1234
3.9149
3.7849
4.0431
3.4959
3.6666
4.078
4.1216
3.8888
4.0132
4.1262
3.8815
3.869
3.9875
3.9813
3.631
4.1947
3.803
4.0271
4.0312
3.8128
3.4924
4.0861
4.0615
3.791
4.0579
4.0418
3.6739
3.9825
3.7352
3.6678
4.134
3.9357
3.8217
3.8526
3.8641
4.1065
4.0342
4.1769
4.069
4.0142
4.3573
3.7435
3.7421
3.9382
3.8003
3.6954
3.8141
3.7709
3.7634
4.0212
4.0153
4.0268
3.8958
4.0123
3.889
4.1608
3.9382
3.971
4.3299
3.7071
4.0974
4.0203
4.1758
3.9471
3.8838
4.1489
3.7298
3.9173
3.8579
3.8859
4.1763
4.095
4.3363
3.5577
4.042
4.0077
4.0149
4.0016
4.187
3.8658
3.6473
4.0585
3.8297
3.8322
4.211
3.8862
3.9969
4.0316
4.0069
3.9813
3.8794
4.0576
3.3735
4.0708
3.8138
4.1218
4.1128
3.869
4.1911
3.6848
3.8139
4.1922
3.7722
3.991
3.6982
3.8727
4.0628
4.0532
4.0774
3.717
3.773
3.9661
3.6244
4.3673
3.6525
3.6066
3.5741
4.2067
3.9216
3.9369
3.7198
3.8678
3.5494
3.4862
3.6517
3.9931
3.548
3.9339
3.8669
4.1662
4.0112
3.8097
3.5882
3.7679
3.5732
4.1324
3.7842
3.796
3.7145
3.8698
3.8961
4.0653
3.7468
4.0182
3.6435
4.0592
4.0148
3.9501
4.276
4.0443
3.6714
3.6501
3.9324
3.6397
3.6241
4.0096
3.983
4.0097
3.852
3.8894
4.0208
3.8546
3.7812
3.707
3.7365
3.8727
3.8045
3.9514
3.8802
3.8002
3.4167
4.2854
3.5463
3.6087
3.9542
3.9234
3.8284
3.8168
3.9303
4.1611
4.1185
4.1204
3.6839
3.9909
3.6993
3.7549
4.0486
4.2197
3.8147
4.1047
3.8703
3.595
3.4469
4.0451
4.0221
4.0835
3.9298
4.2315
4.0402
3.9091
3.6266
4.0992
3.9754
4.0581
3.8232
4.0144
3.8446
3.9767
4.0217
3.8062
3.9776
3.8071
3.8264
4.042
3.7343
4.0741
4.0405
3.9636
3.9287
3.9239
3.4466
3.9558
4.0593
3.737
3.6792
3.6756
3.7615
4.0705
3.9225
3.776
3.847
4.0164
3.7577
3.759
3.5076
4.0187
3.7942
3.7865
3.984
3.7615
4.0178
3.8343
3.7538
3.8743
3.9796
3.6563
4.0112
3.8065
3.6877
4.1824
4.11
3.8212
3.7892
3.8489
4.0073
3.9391
4.464
3.4158
3.7741
3.8844
4.0493
3.7381
3.8639
3.8131
3.744
3.7254
3.9531
3.896
4.1014
3.9853
3.5985
3.8941
3.6683
3.8551
3.938
3.878
3.8663
4.1062
3.6391
3.9264
3.7303
3.8936
4.117
3.8171
3.9493
3.7616
3.9308
3.9062
3.6505
3.8176
3.9443
3.932
3.924
3.7966
3.9002
4.008
4.0119
4.011
3.7312
3.6281
3.8354
3.9913
3.7018
3.8694
3.6196
3.64
3.6716
3.5266
3.7023
3.9676
3.8195
3.8012
3.681
3.8679
4.2597
3.6421
3.9999
4.0723
3.9717
3.6645
3.6341
3.7176
4.2613
3.9905
3.7489
3.8405
3.7146
3.6005
3.6948
3.8131
4.2889
3.9065
4.0001
3.7582
4.2115
3.9581
3.8888
3.7614
3.8855
3.5535
3.6399
3.6827
4.0122
4.0254
3.6509
3.7497
3.8058
3.9676
3.7746
3.8375
3.7339
3.875
3.8833
3.8084
3.6997
3.2622
3.9687
3.3226
3.7721
3.8691
3.6689
3.7791
3.6126
3.2604
3.7713
3.6534
4.1536
3.6891
3.8482
3.8949
3.9192
3.8477
3.9285
3.9538
3.5986
3.3745
3.9145
3.7506
3.5946
3.7476
4.1069
3.8285
3.5689
3.8478
3.6882
3.6963
3.7391
3.7303
4.0607
3.6978
3.921
3.6884
3.7721
3.7701
3.795
3.9616
3.4713
4.0199
3.7458
3.6915
3.8416
3.772
3.8026
3.8261
3.76
3.8477
3.6462
3.7108
4.0619
3.684
3.3939
3.7575
3.7829
3.5114
3.9501
3.896
3.9298
3.8289
3.9727
3.8867
3.6649
3.8163
4.0411
3.7372
3.4124
3.6257
3.6246
3.793
3.7339
3.9202
3.4919
3.8736
3.8458
3.7704
3.7323
3.8923
3.7395
3.8656
3.8982
3.8939
3.9142
4.1598
4.0184
3.7683
3.9266
3.8763
3.8117
3.563
3.6205
3.5234
3.8859
3.6512
3.6304
3.2415
3.6467
3.2343
3.9526
3.5893
3.9253
3.589
3.9331
3.5213
3.5518
3.9044
3.7461
3.656
3.8107
3.6669
3.607
3.4248
3.5891
3.8743
3.5354
3.9466
3.6866
3.7905
3.6086
3.8443
3.7877
3.2115
3.657
3.9458
3.7679
3.9103
3.9519
3.6489
3.5205
3.6724
3.5691
3.545
3.9538
3.6901
3.6928
3.7738
3.9255
3.5705
3.7292
3.9978
3.8247
3.8447
3.7164
3.6389
3.8277
3.7243
3.8236
3.8887
3.6537
3.8228
3.632
3.7819
3.7895
3.7952
3.5686
3.7136
3.9609
4.0909
3.8277
3.9168
3.6112
3.7471
3.8906
3.9557
3.5845
3.7566
3.606
3.72
3.8633
3.8463
3.525
3.7442
3.8503
3.731
3.7908
3.4415
4.0301
4.0201
4.0267
3.4821
3.771
4.035
3.9021
3.7661
3.7779
3.6936
3.9746
3.7412
3.8936
3.483
3.701
3.5767
3.5188
3.7605
3.8789
3.9653
3.8642
3.5275
3.7997
3.7231
3.8512
3.831
3.8003
3.9085
3.7428
3.5468
3.8747
3.7799
3.3461
3.8499
3.9831
3.763
3.7647
3.6404
3.7994
3.7613
3.7236
3.8584
3.9798
3.5869
3.7377
3.806
3.5704
3.4032
3.5224
3.6482
3.7323
3.6565
3.6488
4.0929
3.726
3.5254
3.7055
3.5425
3.4687
4.0068
3.6516
3.7119
3.8515
3.4253
3.9128
3.6587
3.5254
3.6813
3.8365
3.6854
3.8593
3.9348
3.6919
3.7
3.6578
3.76
3.9654
3.8559
3.6563
3.6392
3.6145
3.8128
3.7
4.0284
3.8578
3.8368
3.7158
3.9436
3.9109
3.6918
3.994
3.9278
3.5472
3.9113
3.6659
3.8071
3.4923
3.6721
3.6231
3.6319
3.5662
3.8977
3.5201
3.7738
3.6962
3.9051
3.835
3.622
3.7329
3.5629
3.616
3.3277
3.7059
3.2976
3.8318
3.716
3.5238
3.8729
3.7003
3.5975
4.1539
3.564
3.7711
3.8084
3.5871
3.4515
3.5983
3.6781
3.7826
3.2323
3.5644
3.35
3.5052
3.7558
3.7028
3.6606
3.8573
3.5603
3.5244
3.7517
3.7684
3.5608
4.0033
3.763
3.8926
3.7531
3.7329
3.7789
3.6715
3.6058
3.7802
3.7699
3.8517
3.8281
3.8741
3.6194
3.7444
3.5151
3.9014
3.7962
3.347
3.7337
3.5431
3.6483
3.6893
4.0335
3.5943
3.7253
3.6127
3.5987
3.9582
3.7225
3.8962
3.7553
3.3372
3.4716
3.6465
3.9052
3.7918
3.8998
3.5993
3.713
3.585
3.4465
3.5774
3.8243
3.6068
4.2216
3.7222
3.7245
3.5198
3.5826
3.4967
3.7134
3.7749
3.7874
3.6822
3.4652
3.8845
3.7398
3.6206
3.7993
3.383
3.6656
3.7727
3.6034
3.9647
3.6055
3.7178
3.7353
3.6953
3.7244
3.5246
3.5397
3.6043
3.407
3.5027
3.675
3.3622
3.5809
3.4323
3.7219
3.8447
3.6126
3.6171
3.8556
3.446
3.5958
3.6226
3.813
3.6201
3.5436
3.4263
3.8676
3.7514
3.7548
3.7715
3.6718
3.217
3.6437
3.697
3.3103
3.3753
3.7693
3.3969
3.6817
3.7988
3.6506
3.4769
3.7446
3.7976
3.6957
3.5395
3.7325
3.7559
3.8719
3.5531
3.3428
3.5987
3.7766
3.3361
3.6551
3.4614
3.508
3.6599
3.2087
3.5556
3.6048
3.7374
3.6125
3.382
3.7898
3.5922
3.5295
3.925
3.7185
3.7082
3.5725
3.4989
3.8038
3.1018
3.5164
3.4907
3.424
3.524
3.5695
3.979
3.5815
3.8105
3.5187
3.8781
3.6562
3.8967
3.8131
3.4953
3.4604
3.5689
3.5351
3.6385
3.6297
3.217
3.3918
3.7098
3.3935
3.7162
3.3597
3.4748
3.4605
3.8655
3.393
3.742
3.5532
3.4298
3.5134
3.5909
3.3024
3.5633
3.5265
3.5646
3.523
3.6332
3.5377
3.385
3.7303
3.3236
3.8466
3.3508
3.4797
3.6371
3.4224
3.4293
3.4808
3.679
3.61
3.2195
3.5649
3.4684
3.5773
3.7202
3.8003
3.5048
3.6155
3.73
3.663
3.3662
3.7574
3.7707
3.1549
3.6523
3.5607
3.5296
3.6223
3.4281
3.418
3.4198
3.5277
3.7629
3.5023
3.3327
3.5668
3.6696
3.816
3.5537
3.8308
3.6159
3.3578
3.4442
3.6798
3.6042
3.443
3.5454
3.9826
3.4416
2.85
3.4377
3.3196
3.5395
3.5484
3.6613
3.6385
3.735
3.805
3.7044
3.254
3.4456
3.512
3.3971
3.4797
3.4986
3.4935
3.5352
3.5933
3.8612
3.5386
3.6721
3.3807
3.8443
3.3357
3.5404
3.5347
3.6002
3.2743
3.5796
3.4905
3.5252
3.7545
3.6251
3.4729
3.4434
3.4843
3.3233
3.716
3.4602
3.5279
3.7938
3.4433
3.4966
3.1528
3.6423
3.5603
3.3057
3.4947
3.6361
3.5739
3.6973
3.6966
3.6004
3.4443
3.5729
3.4683
3.8483
3.5476
3.494
3.5862
3.4638
3.8619
3.6634
3.4894
3.4144
3.3898
3.6234
3.8024
3.739
3.4714
3.3996
3.4566
3.656
3.6176
3.7389
3.5252
3.495
3.5752
3.3031
3.5509
3.5326
3.7614
3.9464
3.6981
3.5747
3.7331
3.4137
3.7677
3.6691
3.4214
3.794
3.4803
3.503
3.5402
3.4851
3.4289
3.4965
3.5697
3.2846
3.0431
3.4451
3.5624
3.5601
3.3917
3.2982
3.6639
3.6284
3.5751
3.5335
3.4352
3.5233
3.7314
3.628
3.4778
3.5616
3.6839
3.6258
3.5976
3.5118
3.5151
3.4745
3.6873
3.6244
3.5314
3.8897
3.4707
3.5973
3.3928
3.3424
3.6305
3.5317
3.3943
3.186
3.3561
3.2984
3.4278
3.6881
3.6951
3.7196
3.3861
3.6421
3.5988
3.4633
3.7374
3.3343
3.3475
3.4795
3.6478
3.6198
3.5273
3.4215
3.6112
3.4347
3.4159
3.45
3.3625
3.4289
3.4794
3.2925
3.2829
3.7577
3.5749
3.6233
3.6032
3.4353
3.4358
3.3043
3.5176
3.9551
3.5166
3.424
3.3178
3.4322
3.5605
3.2682
3.6673
3.5138
3.3467
3.5954
3.4733
3.4347
3.5981
3.6233
3.4925
3.6684
3.3619
3.556
3.4091
3.2761
3.3609
3.4611
3.587
3.3735
3.6546
3.514
3.4101
3.4664
3.7113
3.8482
3.282
3.7262
3.5518
3.5347
3.2872
3.6681
3.239
3.7027
3.4192
3.3284
3.3214
3.5545
3.2641
3.648
3.4063
3.3967
3.4272
3.2443
3.356
3.6388
3.6177
3.5317
3.5537
3.3359
3.5308
3.8112
3.6848
3.6104
3.5865
3.4118
3.5111
3.4266
3.4465
3.1837
3.679
3.0449
3.3702
3.6427
3.1348
3.716
3.4098
3.183
3.5822
3.4726
3.3559
3.2728
3.4337
3.4145
3.5928
3.2746
3.2606
3.5751
3.4656
3.3268
3.3014
3.1778
3.7212
3.6775
3.7449
3.2989
3.414
3.1674
3.0017
3.6066
3.2744
3.3419
3.3487
3.5276
3.5424
3.3107
3.2644
3.5043
3.3892
3.4499
3.3831
3.5708
3.4994
3.4834
3.5998
3.8502
3.4579
3.4306
3.6587
3.4568
3.4484
3.4504
3.4405
3.6933
3.342
3.4648
3.4583
3.0729
3.452
3.4732
3.5715
3.3674
3.2643
3.3983
3.3282
3.6226
3.2746
3.6425
3.6785
3.3065
3.4625
3.3098
3.3004
3.4705
3.4412
3.3758
3.6531
3.4081
3.2449
3.1036
3.644
3.3795
3.7147
3.1506
3.4486
3.4985
3.4883
3.0825
3.3264
3.3557
3.2254
3.5724
3.7248
3.5135
3.3869
3.4373
3.102
3.4876
3.5198
3.3112
3.5263
3.3721
3.3289
3.4674
3.2415
3.4443
3.3482
3.4556
3.6839
3.3686
3.5087
3.2802
3.6068
3.2819
3.4784
3.5566
3.4516
3.4635
3.6476
3.1359
3.3745
3.5689
3.5619
3.4713
3.2903
3.742
3.478
3.2684
3.583
3.6568
3.2703
3.4377
3.2339
3.4458
3.3256
3.6571
3.8072
3.4999
3.1908
3.4925
3.2362
3.3411
3.2806
3.2253
3.5404
3.5073
3.5807
3.3698
3.3508
3.2332
3.2397
3.3154
3.2253
3.548
3.328
3.2848
3.6123
3.4809
3.4603
3.2527
3.4909
3.6845
3.3415
3.3895
3.612
3.4447
3.4104
3.649
3.7199
3.9157
3.5773
3.7537
3.4072
3.8034
3.4389
3.6208
3.6247
3.8509
3.454
3.2982
3.6435
3.3189
3.4333
3.3069
3.4146
3.4407
3.58
3.5228
3.5608
3.0992
3.1305
3.5061
3.493
3.4316
3.3085
3.464
3.5184
3.5223
3.4105
3.5949
3.5457
3.0687
3.1971
3.5207
3.3436
3.5402
3.4468
3.6398
3.5073
3.6977
3.3901
3.3522
3.5189
3.1719
3.3598
3.5919
3.3927
3.6127
3.1975
3.6205
3.251
3.4295
3.4559
3.5939
3.4289
3.2708
3.427
3.6837
3.5333
3.8324
3.4698
3.3216
3.5141
3.4769
3.4378
3.162
3.5037
3.3436
3.3372
3.3209
3.5611
3.4026
3.2854
3.1554
3.4355
3.7003
3.387
2.977
3.5961
3.5139
3.1649
3.2618
3.3027
3.4484
3.4639
3.2924
3.0632
3.2775
3.4438
3.5533
3.3178
3.6263
3.8303
3.577
3.2033
3.3519
3.293
3.0444
3.6912
3.2758
3.4757
3.3999
3.4182
3.4171
3.5271
3.3067
3.4228
3.6032
3.3274
3.4107
3.5902
3.8205
3.5761
3.0617
3.515
3.6177
3.534
3.3824
3.7093
3.597
3.3913
3.0796
3.426
3.4318
3.6558
3.3639
