iteration,train_loss,val_loss,timestamp,lr,mfu
1950,4.5621,4.625224,1770463169,0.00585007,0.0358
1960,4.5503,4.780904,1770463206,0.00588006,0.0359
1970,4.3753,4.4612,1770463244,0.00591004,0.0359
1980,4.7586,4.359667,1770463281,0.00594003,0.0359
1990,4.851,4.640388,1770463318,0.00597001,0.0358
2000,4.5014,4.585394,1770463372,0.006,0.0358
2010,4.8421,4.587244,1770463413,0.006,0.0328
2020,4.3922,4.872824,1770463450,0.00599998,0.0331
2030,4.3592,4.732008,1770463487,0.00599996,0.0334
2040,4.3863,4.22115,1770463524,0.00599993,0.0336
2050,4.6676,4.561096,1770463562,0.0059999,0.0339
2060,4.4667,4.534441,1770463599,0.00599985,0.0341
2070,4.7205,4.307366,1770463636,0.0059998,0.0342
2080,4.6211,4.660295,1770463674,0.00599974,0.0344
2090,4.2718,4.507126,1770463711,0.00599967,0.0345
2100,4.9206,4.246058,1770463748,0.00599959,0.0347
2110,4.4817,4.35904,1770463785,0.0059995,0.0348
2120,4.2401,4.708285,1770463823,0.00599941,0.0349
2130,4.2632,4.837635,1770463860,0.00599931,0.035
2140,4.4851,4.783655,1770463897,0.00599919,0.0351
2150,4.6805,4.513217,1770463935,0.00599907,0.0352
2160,4.5832,4.6251,1770463972,0.00599895,0.0352
2170,4.8414,4.335992,1770464009,0.00599881,0.0353
2180,4.5268,4.527731,1770464046,0.00599867,0.0354
2190,4.4193,4.68251,1770464084,0.00599852,0.0354
2200,4.6111,4.836239,1770464121,0.00599836,0.0355
2210,4.2393,4.359348,1770464158,0.00599819,0.0355
2220,4.5462,4.252371,1770464196,0.00599801,0.0355
2230,4.4395,4.414458,1770464233,0.00599782,0.0356
2240,4.2949,4.425007,1770464270,0.00599763,0.0356
2250,4.3072,4.588281,1770464308,0.00599743,0.0356
2260,4.7032,4.21354,1770464345,0.00599722,0.0357
2270,4.3426,4.651092,1770464382,0.005997,0.0357
2280,3.9873,4.528261,1770464419,0.00599678,0.0357
2290,4.363,4.484175,1770464457,0.00599654,0.0357
2300,4.5665,4.386591,1770464494,0.0059963,0.0357
2310,4.3732,4.390564,1770464531,0.00599605,0.0358
2320,4.8477,4.690207,1770464568,0.00599579,0.0358
2330,4.3567,4.23032,1770464606,0.00599552,0.0358
2340,4.5515,4.385876,1770464643,0.00599525,0.0358
2350,4.2599,4.366708,1770464680,0.00599496,0.0358
2360,4.3454,4.311562,1770464718,0.00599467,0.0358
2370,4.9091,4.325238,1770464755,0.00599437,0.0358
2380,4.0407,4.507352,1770464792,0.00599406,0.0358
2390,4.5586,4.317953,1770464829,0.00599375,0.0358
2400,4.2916,4.171393,1770464867,0.00599342,0.0358
2410,4.4325,4.49271,1770464904,0.00599309,0.0358
2420,4.1516,4.730616,1770464941,0.00599275,0.0358
2430,4.3159,4.698398,1770464979,0.0059924,0.0359
2440,4.2452,4.146137,1770465016,0.00599204,0.0359
2450,4.6809,4.502052,1770465053,0.00599168,0.0359
2460,4.4917,4.16357,1770465090,0.0059913,0.0359
2470,4.1312,4.45608,1770465128,0.00599092,0.0359
2480,4.3733,4.448093,1770465165,0.00599053,0.0359
2490,4.1696,4.704903,1770465202,0.00599013,0.0359
2500,4.1369,4.390561,1770465256,0.00598973,0.0359
2510,4.2808,4.693178,1770465296,0.00598931,0.0329
2520,4.4108,4.330739,1770465334,0.00598889,0.0332
2530,3.9652,4.0162,1770465371,0.00598846,0.0334
2540,4.2601,4.031332,1770465408,0.00598802,0.0337
2550,3.9774,4.511728,1770465446,0.00598757,0.0339
2560,4.3414,4.410114,1770465483,0.00598711,0.0341
2570,4.3952,4.257373,1770465520,0.00598665,0.0342
2580,4.1167,4.424041,1770465557,0.00598618,0.0344
2590,4.2435,4.132161,1770465595,0.0059857,0.0346
2600,4.2481,4.258272,1770465632,0.00598521,0.0347
2610,4.2454,4.281121,1770465669,0.00598471,0.0348
2620,4.2828,4.493371,1770465707,0.00598421,0.0349
2630,4.1967,4.161466,1770465744,0.00598369,0.035
2640,3.9904,4.142615,1770465781,0.00598317,0.0351
2650,4.3885,4.344548,1770465819,0.00598264,0.0351
2660,4.2873,4.397823,1770465856,0.00598211,0.0352
2670,4.1122,4.251248,1770465893,0.00598156,0.0353
2680,4.5453,4.705999,1770465930,0.00598101,0.0353
2690,4.3712,4.43986,1770465968,0.00598044,0.0354
2700,4.2802,4.282953,1770466005,0.00597987,0.0355
2710,4.4994,4.467443,1770466042,0.0059793,0.0355
2720,4.5529,4.317984,1770466080,0.00597871,0.0355
2730,4.4422,4.219668,1770466117,0.00597811,0.0356
2740,4.4698,4.381887,1770466154,0.00597751,0.0356
2750,4.3678,4.470744,1770466191,0.0059769,0.0356
2760,4.3915,4.531621,1770466229,0.00597628,0.0356
2770,4.5522,4.406338,1770466266,0.00597565,0.0357
2780,4.0555,4.366865,1770466303,0.00597502,0.0357
2790,4.0224,4.171017,1770466341,0.00597438,0.0357
2800,4.262,4.381639,1770466378,0.00597372,0.0357
2810,4.1576,4.264641,1770466415,0.00597306,0.0357
2820,4.1506,4.067512,1770466452,0.0059724,0.0357
2830,4.2011,4.155297,1770466490,0.00597172,0.0357
2840,4.1293,4.097018,1770466527,0.00597104,0.0358
2850,4.3971,4.071292,1770466564,0.00597034,0.0358
2860,4.0118,4.217975,1770466602,0.00596964,0.0358
2870,4.1033,4.134209,1770466639,0.00596893,0.0358
2880,4.4988,4.33448,1770466676,0.00596822,0.0357
2890,4.3371,4.102902,1770466713,0.00596749,0.0358
2900,4.0477,4.328158,1770466751,0.00596676,0.0358
2910,3.9429,4.383397,1770466788,0.00596602,0.0358
2920,4.6195,4.222341,1770466825,0.00596527,0.0358
2930,4.3422,4.288253,1770466863,0.00596451,0.0358
2940,4.2768,4.348221,1770466900,0.00596374,0.0358
2950,4.2769,4.277008,1770466937,0.00596297,0.0358
2960,3.8763,4.339028,1770466974,0.00596219,0.0358
2970,4.082,4.041602,1770467012,0.0059614,0.0358
2980,4.3289,4.286074,1770467049,0.0059606,0.0358
2990,4.1656,4.253685,1770467086,0.0059598,0.0358
3000,4.3519,4.210985,1770467140,0.00595898,0.0358
3010,3.9549,4.151687,1770467181,0.00595816,0.0328
3020,4.136,4.084953,1770467218,0.00595733,0.0331
3030,4.1859,4.098097,1770467255,0.00595649,0.0334
3040,3.9601,4.30981,1770467293,0.00595564,0.0336
3050,4.4897,4.161808,1770467330,0.00595479,0.0339
3060,4.1442,4.060332,1770467367,0.00595393,0.0341
3070,3.8813,4.56733,1770467404,0.00595305,0.0342
3080,4.355,4.083776,1770467442,0.00595218,0.0344
3090,3.9523,4.434167,1770467479,0.00595129,0.0345
3100,4.3299,4.168678,1770467516,0.00595039,0.0347
3110,3.8583,4.268125,1770467554,0.00594949,0.0348
3120,3.9808,4.484951,1770467591,0.00594858,0.0349
3130,4.0716,4.389419,1770467628,0.00594766,0.035
3140,4.2686,4.182793,1770467665,0.00594673,0.0351
3150,4.1503,4.505165,1770467703,0.0059458,0.0352
3160,4.188,4.267514,1770467740,0.00594485,0.0352
3170,4.056,3.894431,1770467777,0.0059439,0.0353
3180,4.1296,4.233091,1770467815,0.00594294,0.0354
3190,4.1318,4.517412,1770467852,0.00594197,0.0354
3200,4.1977,4.274561,1770467889,0.005941,0.0355
3210,4.3771,4.111694,1770467926,0.00594001,0.0355
3220,4.1649,4.222066,1770467964,0.00593902,0.0356
3230,4.2078,4.189972,1770468001,0.00593802,0.0356
3240,4.0907,4.04317,1770468038,0.00593702,0.0356
3250,4.3069,4.179186,1770468076,0.005936,0.0356
3260,4.2098,4.199236,1770468113,0.00593498,0.0357
3270,3.95,4.210638,1770468150,0.00593394,0.0357
3280,4.2678,4.512091,1770468187,0.0059329,0.0357
3290,4.2112,4.491392,1770468225,0.00593186,0.0357
3300,4.1291,4.490834,1770468262,0.0059308,0.0357
3310,4.094,4.099982,1770468300,0.00592974,0.0357
3320,4.2419,4.142815,1770468338,0.00592866,0.0358
3330,4.1109,4.096349,1770468375,0.00592758,0.0358
3340,4.1247,4.317854,1770468412,0.00592649,0.0358
3350,3.9681,3.981763,1770468449,0.0059254,0.0358
3360,4.1859,4.11171,1770468487,0.00592429,0.0358
3370,4.2316,4.233024,1770468524,0.00592318,0.0358
3380,4.271,4.159283,1770468561,0.00592206,0.0358
3390,4.2168,4.343971,1770468599,0.00592093,0.0358
3400,4.2773,4.256079,1770468636,0.0059198,0.0358
3410,4.12,4.23845,1770468673,0.00591865,0.0358
3420,3.9794,4.298802,1770468710,0.0059175,0.0358
3430,4.1877,4.040548,1770468748,0.00591634,0.0358
3440,3.8163,4.258709,1770468785,0.00591517,0.0358
3450,3.7898,4.25628,1770468822,0.005914,0.0358
3460,4.0205,4.234779,1770468860,0.00591281,0.0358
3470,4.5124,3.821654,1770468897,0.00591162,0.0358
3480,4.0462,4.307545,1770468934,0.00591042,0.0358
3490,4.1383,4.215172,1770468971,0.00590922,0.0358
3500,4.3527,4.154058,1770469025,0.005908,0.0358
3510,3.7819,4.234969,1770469065,0.00590678,0.0328
3520,3.7655,4.423003,1770469103,0.00590554,0.0332
3530,4.3076,3.824853,1770469140,0.00590431,0.0334
3540,4.1941,3.898656,1770469177,0.00590306,0.0337
3550,4.1965,4.070809,1770469215,0.0059018,0.0339
3560,3.9905,4.444484,1770469252,0.00590054,0.0341
3570,4.1308,4.093313,1770469289,0.00589927,0.0343
3580,4.2181,3.927886,1770469326,0.00589799,0.0344
3590,4.1631,4.075261,1770469364,0.0058967,0.0346
3600,4.028,4.080558,1770469401,0.00589541,0.0347
3610,3.8761,4.118577,1770469438,0.0058941,0.0348
3620,4.2604,3.981018,1770469476,0.00589279,0.0349
3630,4.1763,4.235114,1770469513,0.00589147,0.035
3640,3.8267,4.156363,1770469550,0.00589015,0.0351
3650,4.1606,4.496094,1770469587,0.00588881,0.0352
3660,4.6215,4.179041,1770469625,0.00588747,0.0353
3670,4.1462,4.02677,1770469662,0.00588612,0.0353
3680,4.2184,4.32164,1770469699,0.00588476,0.0354
3690,4.2072,4.412481,1770469737,0.0058834,0.0354
3700,4.2785,4.227985,1770469774,0.00588202,0.0355
3710,3.9845,4.139795,1770469811,0.00588064,0.0355
3720,4.1285,4.076618,1770469848,0.00587925,0.0355
3730,4.2207,3.797234,1770469886,0.00587785,0.0356
3740,4.3291,4.031781,1770469923,0.00587645,0.0356
3750,4.2803,4.571727,1770469960,0.00587504,0.0356
3760,4.3691,4.173797,1770469998,0.00587361,0.0357
3770,4.5629,4.008943,1770470035,0.00587219,0.0357
3780,4.0574,4.002857,1770470072,0.00587075,0.0357
3790,4.1234,4.544179,1770470109,0.0058693,0.0357
3800,4.1166,4.102891,1770470147,0.00586785,0.0357
3810,3.8866,4.460745,1770470184,0.00586639,0.0358
3820,4.1851,4.084586,1770470221,0.00586492,0.0358
3830,4.0345,4.023224,1770470259,0.00586345,0.0358
3840,4.2685,3.949554,1770470296,0.00586197,0.0358
3850,4.2229,4.212484,1770470333,0.00586047,0.0358
3860,4.2664,3.819439,1770470370,0.00585897,0.0358
3870,4.2556,4.334054,1770470408,0.00585747,0.0358
3880,4.1376,4.166594,1770470445,0.00585595,0.0358
3890,4.0405,4.171722,1770470482,0.00585443,0.0358
3900,4.2358,4.169872,1770470520,0.0058529,0.0358
3910,4.1222,3.837033,1770470557,0.00585136,0.0358
3920,4.2882,4.155169,1770470594,0.00584982,0.0358
3930,3.9529,4.035562,1770470631,0.00584826,0.0358
3940,3.8891,4.347167,1770470669,0.0058467,0.0359
3950,4.3088,3.915348,1770470706,0.00584513,0.0359
3960,4.2383,4.022925,1770470743,0.00584356,0.0359
3970,4.3625,3.880706,1770470781,0.00584197,0.0359
3980,3.7256,4.228832,1770470818,0.00584038,0.0359
3990,4.0404,4.012321,1770470855,0.00583878,0.0359
4000,3.9731,4.094508,1770470909,0.00583717,0.0359
4010,4.3173,3.899082,1770470949,0.00583555,0.0329
4020,4.4524,3.954273,1770470987,0.00583393,0.0332
4030,3.9436,4.345262,1770471024,0.0058323,0.0334
4040,4.0589,4.70382,1770471061,0.00583066,0.0337
4050,3.8697,4.161237,1770471099,0.00582901,0.0339
4060,3.9814,3.942973,1770471136,0.00582736,0.0341
4070,4.0346,4.084057,1770471173,0.0058257,0.0343
4080,4.0944,3.948426,1770471210,0.00582403,0.0345
4090,4.1094,3.872745,1770471248,0.00582235,0.0346
4100,4.404,3.991255,1770471285,0.00582067,0.0347
4110,3.9862,4.254217,1770471322,0.00581897,0.0348
4120,4.4328,4.015264,1770471360,0.00581727,0.0349
4130,3.9675,4.292323,1770471397,0.00581557,0.035
4140,3.7114,4.017063,1770471434,0.00581385,0.0351
4150,4.1033,4.084532,1770471471,0.00581213,0.0352
4160,4.0323,3.985769,1770471509,0.0058104,0.0353
4170,4.1561,3.968073,1770471546,0.00580866,0.0353
4180,3.4087,4.179144,1770471583,0.00580691,0.0354
4190,3.7592,4.227157,1770471621,0.00580516,0.0354
4200,4.0148,4.202508,1770471658,0.0058034,0.0355
4210,3.8798,3.999751,1770471695,0.00580163,0.0355
4220,4.2563,4.085444,1770471732,0.00579985,0.0356
4230,4.1043,3.96807,1770471770,0.00579807,0.0356
4240,3.6416,3.794506,1770471807,0.00579627,0.0356
4250,4.2466,3.937485,1770471844,0.00579447,0.0357
4260,4.1331,4.030454,1770471882,0.00579267,0.0357
4270,3.9524,4.245082,1770471919,0.00579085,0.0357
4280,3.7698,4.041765,1770471956,0.00578903,0.0357
4290,4.1269,4.27372,1770471993,0.0057872,0.0357
4300,3.884,4.232106,1770472031,0.00578536,0.0357
4310,4.0509,4.145152,1770472068,0.00578352,0.0358
4320,3.8594,4.103108,1770472105,0.00578167,0.0358
4330,4.1852,4.15664,1770472143,0.00577981,0.0358
4340,4.1911,4.119587,1770472180,0.00577794,0.0358
4350,4.1823,4.096793,1770472217,0.00577606,0.0358
4360,3.8378,3.787825,1770472254,0.00577418,0.0358
4370,4.1928,4.115175,1770472292,0.00577229,0.0358
4380,4.1033,4.106645,1770472329,0.00577039,0.0358
4390,4.0434,3.990513,1770472366,0.00576849,0.0358
4400,4.1243,4.356805,1770472404,0.00576657,0.0358
4410,4.35,4.022388,1770472441,0.00576465,0.0358
4420,4.1711,4.06871,1770472478,0.00576272,0.0359
4430,4.0768,3.923643,1770472516,0.00576079,0.0359
4440,3.9421,4.179416,1770472553,0.00575885,0.0359
4450,4.0672,4.189477,1770472590,0.0057569,0.0359
4460,3.9094,4.154154,1770472627,0.00575494,0.0359
4470,4.1841,4.090523,1770472665,0.00575297,0.0359
4480,4.1546,4.08294,1770472702,0.005751,0.0359
4490,4.0674,4.027778,1770472739,0.00574902,0.0359
4500,4.3851,4.073199,1770472793,0.00574703,0.0359
4510,3.9175,4.066282,1770472833,0.00574504,0.0329
4520,4.2105,4.134419,1770472871,0.00574303,0.0332
4530,4.0655,3.989136,1770472908,0.00574102,0.0334
4540,4.2356,3.950792,1770472945,0.00573901,0.0337
4550,4.3101,4.101305,1770472983,0.00573698,0.0339
4560,4.0718,4.056033,1770473020,0.00573495,0.0341
4570,4.3479,4.257519,1770473057,0.00573291,0.0343
4580,4.2185,4.300684,1770473094,0.00573086,0.0344
4590,4.0877,4.105165,1770473132,0.00572881,0.0346
4600,4.0301,4.172497,1770473169,0.00572674,0.0347
4610,4.1164,3.893473,1770473206,0.00572467,0.0348
4620,3.978,3.903694,1770473243,0.0057226,0.0349
4630,4.247,4.2712,1770473281,0.00572051,0.035
4640,4.1461,3.972081,1770473318,0.00571842,0.0351
4650,4.0441,4.189254,1770473355,0.00571632,0.0352
4660,3.8943,4.09328,1770473393,0.00571422,0.0353
4670,4.0431,3.83476,1770473430,0.0057121,0.0353
4680,3.898,4.043555,1770473467,0.00570998,0.0354
4690,4.1109,3.920253,1770473504,0.00570785,0.0354
4700,4.0184,3.929225,1770473542,0.00570572,0.0355
4710,4.1229,4.079023,1770473579,0.00570357,0.0355
4720,3.9285,3.937845,1770473616,0.00570142,0.0355
4730,4.1788,3.998522,1770473654,0.00569927,0.0356
4740,4.3113,3.889125,1770473691,0.0056971,0.0356
4750,4.2533,3.960888,1770473728,0.00569493,0.0356
4760,4.0778,3.681606,1770473765,0.00569275,0.0356
4770,3.9032,4.238163,1770473803,0.00569056,0.0357
4780,4.1339,3.718482,1770473840,0.00568837,0.0357
4790,4.1222,4.061722,1770473877,0.00568617,0.0357
4800,4.1108,3.80178,1770473915,0.00568396,0.0357
4810,4.0256,4.409973,1770473952,0.00568174,0.0357
4820,3.6492,4.293792,1770473989,0.00567952,0.0358
4830,4.1617,3.96974,1770474026,0.00567729,0.0358
4840,4.2504,3.632218,1770474064,0.00567505,0.0358
4850,4.0565,4.041057,1770474101,0.00567281,0.0358
