iter 3840: loss 4.2685, time 3798.15ms, mfu 3.58%
iter 3850: loss 4.2229, time 3795.30ms, mfu 3.58%
iter 3860: loss 4.2664, time 3812.94ms, mfu 3.58%
iter 3870: loss 4.2556, time 3801.53ms, mfu 3.58%
iter 3880: loss 4.1376, time 3795.76ms, mfu 3.58%
iter 3890: loss 4.0405, time 3801.01ms, mfu 3.58%
Iter 3900: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 3900: loss 4.2358, time 3804.35ms, mfu 3.58%
iter 3910: loss 4.1222, time 3788.87ms, mfu 3.58%
iter 3920: loss 4.2882, time 3796.19ms, mfu 3.58%
iter 3930: loss 3.9529, time 3791.32ms, mfu 3.59%
iter 3940: loss 3.8891, time 3791.17ms, mfu 3.59%
iter 3950: loss 4.3088, time 3805.55ms, mfu 3.59%
iter 3960: loss 4.2383, time 3801.18ms, mfu 3.59%
iter 3970: loss 4.3625, time 3797.65ms, mfu 3.59%
iter 3980: loss 3.7256, time 3798.28ms, mfu 3.59%
iter 3990: loss 4.0404, time 3795.04ms, mfu 3.59%
Iter 4000: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
step 4000: train loss 4.0791, val loss 4.0945
saving checkpoint to out-subset-norm
iter 4000: loss 3.9731, time 23512.67ms, mfu 3.29%
iter 4010: loss 4.3173, time 3801.40ms, mfu 3.32%
iter 4020: loss 4.4524, time 3787.47ms, mfu 3.34%
iter 4030: loss 3.9436, time 3793.79ms, mfu 3.37%
iter 4040: loss 4.0589, time 3794.60ms, mfu 3.39%
iter 4050: loss 3.8697, time 3799.46ms, mfu 3.41%
iter 4060: loss 3.9814, time 3802.11ms, mfu 3.43%
iter 4070: loss 4.0346, time 3788.06ms, mfu 3.45%
iter 4080: loss 4.0944, time 3803.23ms, mfu 3.46%
iter 4090: loss 4.1094, time 3797.59ms, mfu 3.47%
Iter 4100: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 4100: loss 4.4040, time 3799.19ms, mfu 3.48%
iter 4110: loss 3.9862, time 3786.98ms, mfu 3.49%
iter 4120: loss 4.4328, time 3795.28ms, mfu 3.50%
iter 4130: loss 3.9675, time 3804.07ms, mfu 3.51%
iter 4140: loss 3.7114, time 3802.06ms, mfu 3.52%
iter 4150: loss 4.1033, time 3793.11ms, mfu 3.53%
iter 4160: loss 4.0323, time 3802.99ms, mfu 3.53%
iter 4170: loss 4.1561, time 3808.51ms, mfu 3.54%
iter 4180: loss 3.4087, time 3793.93ms, mfu 3.54%
iter 4190: loss 3.7592, time 3793.76ms, mfu 3.55%
Iter 4200: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 4200: loss 4.0148, time 3790.31ms, mfu 3.55%
iter 4210: loss 3.8798, time 3790.44ms, mfu 3.56%
iter 4220: loss 4.2563, time 3806.07ms, mfu 3.56%
iter 4230: loss 4.1043, time 3794.17ms, mfu 3.56%
iter 4240: loss 3.6416, time 3792.90ms, mfu 3.57%
iter 4250: loss 4.2466, time 3793.45ms, mfu 3.57%
iter 4260: loss 4.1331, time 3803.26ms, mfu 3.57%
iter 4270: loss 3.9524, time 3802.87ms, mfu 3.57%
iter 4280: loss 3.7698, time 3793.57ms, mfu 3.57%
iter 4290: loss 4.1269, time 3796.89ms, mfu 3.57%
Iter 4300: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 4300: loss 3.8840, time 3795.42ms, mfu 3.58%
iter 4310: loss 4.0509, time 3792.61ms, mfu 3.58%
iter 4320: loss 3.8594, time 3800.62ms, mfu 3.58%
iter 4330: loss 4.1852, time 3800.35ms, mfu 3.58%
iter 4340: loss 4.1911, time 3795.69ms, mfu 3.58%
iter 4350: loss 4.1823, time 3798.99ms, mfu 3.58%
iter 4360: loss 3.8378, time 3794.52ms, mfu 3.58%
iter 4370: loss 4.1928, time 3793.92ms, mfu 3.58%
iter 4380: loss 4.1033, time 3800.27ms, mfu 3.58%
iter 4390: loss 4.0434, time 3805.42ms, mfu 3.58%
Iter 4400: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 4400: loss 4.1243, time 3798.46ms, mfu 3.58%
iter 4410: loss 4.3500, time 3786.52ms, mfu 3.59%
iter 4420: loss 4.1711, time 3793.29ms, mfu 3.59%
iter 4430: loss 4.0768, time 3805.95ms, mfu 3.59%
iter 4440: loss 3.9421, time 3792.95ms, mfu 3.59%
iter 4450: loss 4.0672, time 3793.03ms, mfu 3.59%
iter 4460: loss 3.9094, time 3792.59ms, mfu 3.59%
iter 4470: loss 4.1841, time 3801.15ms, mfu 3.59%
iter 4480: loss 4.1546, time 3797.17ms, mfu 3.59%
iter 4490: loss 4.0674, time 3800.74ms, mfu 3.59%
Iter 4500: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
step 4500: train loss 4.0417, val loss 4.0732
saving checkpoint to out-subset-norm
iter 4500: loss 4.3851, time 23304.39ms, mfu 3.29%
iter 4510: loss 3.9175, time 3797.84ms, mfu 3.32%
iter 4520: loss 4.2105, time 3795.94ms, mfu 3.34%
iter 4530: loss 4.0655, time 3803.90ms, mfu 3.37%
iter 4540: loss 4.2356, time 3791.19ms, mfu 3.39%
iter 4550: loss 4.3101, time 3795.22ms, mfu 3.41%
iter 4560: loss 4.0718, time 3806.60ms, mfu 3.43%
iter 4570: loss 4.3479, time 3807.67ms, mfu 3.44%
iter 4580: loss 4.2185, time 3793.05ms, mfu 3.46%
iter 4590: loss 4.0877, time 3797.26ms, mfu 3.47%
Iter 4600: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 4600: loss 4.0301, time 3792.16ms, mfu 3.48%
iter 4610: loss 4.1164, time 3798.53ms, mfu 3.49%
iter 4620: loss 3.9780, time 3794.67ms, mfu 3.50%
iter 4630: loss 4.2470, time 3794.76ms, mfu 3.51%
iter 4640: loss 4.1461, time 3798.91ms, mfu 3.52%
iter 4650: loss 4.0441, time 3793.98ms, mfu 3.53%
iter 4660: loss 3.8943, time 3810.56ms, mfu 3.53%
iter 4670: loss 4.0431, time 3797.35ms, mfu 3.54%
iter 4680: loss 3.8980, time 3798.59ms, mfu 3.54%
iter 4690: loss 4.1109, time 3803.70ms, mfu 3.55%
Iter 4700: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 4700: loss 4.0184, time 3801.05ms, mfu 3.55%
iter 4710: loss 4.1229, time 3803.00ms, mfu 3.55%
iter 4720: loss 3.9285, time 3804.91ms, mfu 3.56%
iter 4730: loss 4.1788, time 3802.77ms, mfu 3.56%
iter 4740: loss 4.3113, time 3796.45ms, mfu 3.56%
iter 4750: loss 4.2533, time 3799.45ms, mfu 3.56%
iter 4760: loss 4.0778, time 3795.56ms, mfu 3.57%
iter 4770: loss 3.9032, time 3795.82ms, mfu 3.57%
iter 4780: loss 4.1339, time 3807.07ms, mfu 3.57%
iter 4790: loss 4.1222, time 3797.11ms, mfu 3.57%
Iter 4800: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 4800: loss 4.1108, time 3799.18ms, mfu 3.57%
iter 4810: loss 4.0256, time 3798.29ms, mfu 3.58%
iter 4820: loss 3.6492, time 3802.06ms, mfu 3.58%
iter 4830: loss 4.1617, time 3794.91ms, mfu 3.58%
iter 4840: loss 4.2504, time 3787.60ms, mfu 3.58%
iter 4850: loss 4.0565, time 3788.74ms, mfu 3.58%
iter 4860: loss 3.7093, time 3795.69ms, mfu 3.58%
iter 4870: loss 4.1525, time 3797.84ms, mfu 3.58%
iter 4880: loss 3.9070, time 3793.06ms, mfu 3.58%
iter 4890: loss 4.3074, time 3796.62ms, mfu 3.58%
Iter 4900: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 4900: loss 3.6003, time 3801.25ms, mfu 3.58%
iter 4910: loss 3.9073, time 3797.75ms, mfu 3.58%
iter 4920: loss 3.8951, time 3797.72ms, mfu 3.59%
iter 4930: loss 3.9729, time 3795.35ms, mfu 3.59%
iter 4940: loss 3.8161, time 3806.10ms, mfu 3.59%
iter 4950: loss 4.0486, time 3798.90ms, mfu 3.59%
iter 4960: loss 3.6817, time 3807.76ms, mfu 3.58%
iter 4970: loss 3.8728, time 3791.98ms, mfu 3.59%
iter 4980: loss 3.8177, time 3796.95ms, mfu 3.59%
iter 4990: loss 3.7902, time 3802.02ms, mfu 3.59%
Iter 5000: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
step 5000: train loss 3.9803, val loss 4.0259
saving checkpoint to out-subset-norm
iter 5000: loss 3.7734, time 23560.44ms, mfu 3.29%
iter 5010: loss 4.0361, time 3797.57ms, mfu 3.32%
iter 5020: loss 3.6252, time 3800.37ms, mfu 3.34%
iter 5030: loss 4.2870, time 3784.96ms, mfu 3.37%
iter 5040: loss 4.1074, time 3799.95ms, mfu 3.39%
iter 5050: loss 3.7785, time 3797.75ms, mfu 3.41%
iter 5060: loss 4.0864, time 3801.90ms, mfu 3.43%
iter 5070: loss 3.7352, time 3802.88ms, mfu 3.44%
iter 5080: loss 4.2806, time 3793.85ms, mfu 3.46%
iter 5090: loss 4.0473, time 3796.79ms, mfu 3.47%
Iter 5100: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 5100: loss 3.7527, time 3792.82ms, mfu 3.48%
iter 5110: loss 4.2413, time 3794.98ms, mfu 3.49%
iter 5120: loss 4.1819, time 3806.02ms, mfu 3.50%
iter 5130: loss 4.4100, time 3800.86ms, mfu 3.51%
iter 5140: loss 4.0546, time 3826.70ms, mfu 3.52%
iter 5150: loss 4.0325, time 3788.87ms, mfu 3.52%
iter 5160: loss 3.7498, time 3804.06ms, mfu 3.53%
iter 5170: loss 3.8274, time 3796.27ms, mfu 3.54%
iter 5180: loss 4.0136, time 3796.96ms, mfu 3.54%
iter 5190: loss 4.0864, time 3806.09ms, mfu 3.55%
Iter 5200: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 5200: loss 3.8451, time 3799.46ms, mfu 3.55%
iter 5210: loss 3.9355, time 3795.19ms, mfu 3.55%
iter 5220: loss 3.9817, time 3794.62ms, mfu 3.56%
iter 5230: loss 4.1832, time 3807.72ms, mfu 3.56%
iter 5240: loss 4.1889, time 3794.61ms, mfu 3.56%
iter 5250: loss 3.9654, time 3797.45ms, mfu 3.57%
iter 5260: loss 3.7816, time 3798.29ms, mfu 3.57%
iter 5270: loss 3.8222, time 3802.29ms, mfu 3.57%
iter 5280: loss 4.0202, time 3802.52ms, mfu 3.57%
iter 5290: loss 4.2987, time 3806.81ms, mfu 3.57%
Iter 5300: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 5300: loss 3.9224, time 3798.02ms, mfu 3.57%
iter 5310: loss 3.9480, time 3845.39ms, mfu 3.57%
iter 5320: loss 4.1558, time 3799.61ms, mfu 3.57%
iter 5330: loss 3.7212, time 3798.00ms, mfu 3.57%
iter 5340: loss 4.0346, time 3796.79ms, mfu 3.58%
iter 5350: loss 4.1538, time 3804.42ms, mfu 3.58%
iter 5360: loss 4.0769, time 3804.12ms, mfu 3.58%
iter 5370: loss 3.8239, time 3797.83ms, mfu 3.58%
iter 5380: loss 4.1694, time 3804.81ms, mfu 3.58%
iter 5390: loss 3.8121, time 3798.38ms, mfu 3.58%
Iter 5400: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 5400: loss 4.1583, time 3805.94ms, mfu 3.58%
iter 5410: loss 3.9521, time 3803.55ms, mfu 3.58%
iter 5420: loss 3.9939, time 3800.97ms, mfu 3.58%
iter 5430: loss 3.9747, time 3805.19ms, mfu 3.58%
iter 5440: loss 3.8474, time 3803.12ms, mfu 3.58%
iter 5450: loss 4.0328, time 3800.36ms, mfu 3.58%
iter 5460: loss 3.9636, time 3787.52ms, mfu 3.58%
iter 5470: loss 4.2909, time 3796.73ms, mfu 3.58%
iter 5480: loss 4.1485, time 3794.36ms, mfu 3.58%
iter 5490: loss 4.0565, time 3793.37ms, mfu 3.59%
Iter 5500: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
step 5500: train loss 3.9939, val loss 3.9825
saving checkpoint to out-subset-norm
iter 5500: loss 4.1824, time 23025.25ms, mfu 3.29%
iter 5510: loss 3.8669, time 3794.52ms, mfu 3.32%
iter 5520: loss 4.1518, time 3809.99ms, mfu 3.34%
iter 5530: loss 3.6194, time 3793.18ms, mfu 3.37%
iter 5540: loss 3.8904, time 3803.02ms, mfu 3.39%
iter 5550: loss 3.9492, time 3796.95ms, mfu 3.41%
iter 5560: loss 3.8147, time 3793.18ms, mfu 3.43%
iter 5570: loss 4.2113, time 3796.77ms, mfu 3.44%
iter 5580: loss 4.0861, time 3805.45ms, mfu 3.46%
iter 5590: loss 3.9214, time 3796.36ms, mfu 3.47%
Iter 5600: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 5600: loss 3.9498, time 3793.77ms, mfu 3.48%
iter 5610: loss 4.1165, time 3803.88ms, mfu 3.49%
iter 5620: loss 4.1234, time 3790.87ms, mfu 3.50%
iter 5630: loss 3.9149, time 3796.26ms, mfu 3.51%
iter 5640: loss 3.7849, time 3793.50ms, mfu 3.52%
iter 5650: loss 4.0431, time 3803.37ms, mfu 3.53%
iter 5660: loss 3.4959, time 3794.46ms, mfu 3.53%
iter 5670: loss 3.6666, time 3801.18ms, mfu 3.54%
iter 5680: loss 4.0780, time 3798.63ms, mfu 3.54%
iter 5690: loss 4.1216, time 3800.28ms, mfu 3.55%
Iter 5700: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 5700: loss 3.8888, time 3785.39ms, mfu 3.55%
iter 5710: loss 4.0132, time 3796.28ms, mfu 3.56%
iter 5720: loss 4.1262, time 3802.45ms, mfu 3.56%
iter 5730: loss 3.8815, time 3798.16ms, mfu 3.56%
iter 5740: loss 3.8690, time 3785.90ms, mfu 3.57%
iter 5750: loss 3.9875, time 3804.35ms, mfu 3.57%
iter 5760: loss 3.9813, time 3796.08ms, mfu 3.57%
iter 5770: loss 3.6310, time 3799.65ms, mfu 3.57%
iter 5780: loss 4.1947, time 3797.56ms, mfu 3.57%
iter 5790: loss 3.8030, time 3796.03ms, mfu 3.57%
Iter 5800: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 5800: loss 4.0271, time 3802.43ms, mfu 3.58%
iter 5810: loss 4.0312, time 3802.52ms, mfu 3.58%
iter 5820: loss 3.8128, time 3796.90ms, mfu 3.58%
iter 5830: loss 3.4924, time 3796.13ms, mfu 3.58%
iter 5840: loss 4.0861, time 3805.73ms, mfu 3.58%
iter 5850: loss 4.0615, time 3793.48ms, mfu 3.58%
iter 5860: loss 3.7910, time 3808.50ms, mfu 3.58%
iter 5870: loss 4.0579, time 3803.81ms, mfu 3.58%
iter 5880: loss 4.0418, time 3797.90ms, mfu 3.58%
iter 5890: loss 3.6739, time 3802.38ms, mfu 3.58%
Iter 5900: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 5900: loss 3.9825, time 3798.57ms, mfu 3.58%
iter 5910: loss 3.7352, time 3791.06ms, mfu 3.58%
iter 5920: loss 3.6678, time 3806.38ms, mfu 3.58%
iter 5930: loss 4.1340, time 3796.51ms, mfu 3.58%
iter 5940: loss 3.9357, time 3800.57ms, mfu 3.58%
iter 5950: loss 3.8217, time 3796.32ms, mfu 3.58%
iter 5960: loss 3.8526, time 3797.35ms, mfu 3.58%
iter 5970: loss 3.8641, time 3775.93ms, mfu 3.59%
iter 5980: loss 4.1065, time 3797.29ms, mfu 3.59%
iter 5990: loss 4.0342, time 3795.14ms, mfu 3.59%
Iter 6000: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
step 6000: train loss 3.9418, val loss 3.9824
saving checkpoint to out-subset-norm
iter 6000: loss 4.1769, time 23456.52ms, mfu 3.29%
iter 6010: loss 4.0690, time 3805.05ms, mfu 3.32%
iter 6020: loss 4.0142, time 3800.86ms, mfu 3.34%
iter 6030: loss 4.3573, time 3799.88ms, mfu 3.37%
iter 6040: loss 3.7435, time 3803.43ms, mfu 3.39%
iter 6050: loss 3.7421, time 3802.23ms, mfu 3.41%
iter 6060: loss 3.9382, time 3791.97ms, mfu 3.43%
iter 6070: loss 3.8003, time 3795.84ms, mfu 3.44%
iter 6080: loss 3.6954, time 3797.98ms, mfu 3.46%
iter 6090: loss 3.8141, time 3799.50ms, mfu 3.47%
Iter 6100: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 6100: loss 3.7709, time 3804.01ms, mfu 3.48%
iter 6110: loss 3.7634, time 3798.59ms, mfu 3.49%
iter 6120: loss 4.0212, time 3794.30ms, mfu 3.50%
iter 6130: loss 4.0153, time 3800.50ms, mfu 3.51%
iter 6140: loss 4.0268, time 3796.04ms, mfu 3.52%
iter 6150: loss 3.8958, time 3794.46ms, mfu 3.53%
iter 6160: loss 4.0123, time 3795.05ms, mfu 3.53%
iter 6170: loss 3.8890, time 3799.09ms, mfu 3.54%
iter 6180: loss 4.1608, time 3796.70ms, mfu 3.54%
iter 6190: loss 3.9382, time 3804.75ms, mfu 3.55%
Iter 6200: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 6200: loss 3.9710, time 3806.44ms, mfu 3.55%
iter 6210: loss 4.3299, time 3810.93ms, mfu 3.55%
iter 6220: loss 3.7071, time 3797.07ms, mfu 3.56%
iter 6230: loss 4.0974, time 3795.95ms, mfu 3.56%
iter 6240: loss 4.0203, time 3801.56ms, mfu 3.56%
iter 6250: loss 4.1758, time 3788.95ms, mfu 3.57%
iter 6260: loss 3.9471, time 3801.71ms, mfu 3.57%
iter 6270: loss 3.8838, time 3799.44ms, mfu 3.57%
iter 6280: loss 4.1489, time 3792.36ms, mfu 3.57%
iter 6290: loss 3.7298, time 3794.04ms, mfu 3.57%
Iter 6300: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 6300: loss 3.9173, time 3792.27ms, mfu 3.58%
iter 6310: loss 3.8579, time 3803.10ms, mfu 3.58%
iter 6320: loss 3.8859, time 3803.14ms, mfu 3.58%
iter 6330: loss 4.1763, time 3804.63ms, mfu 3.58%
iter 6340: loss 4.0950, time 3793.02ms, mfu 3.58%
iter 6350: loss 4.3363, time 3788.61ms, mfu 3.58%
iter 6360: loss 3.5577, time 3803.55ms, mfu 3.58%
iter 6370: loss 4.0420, time 3792.35ms, mfu 3.58%
iter 6380: loss 4.0077, time 3804.96ms, mfu 3.58%
iter 6390: loss 4.0149, time 3814.86ms, mfu 3.58%
Iter 6400: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 6400: loss 4.0016, time 3793.94ms, mfu 3.58%
iter 6410: loss 4.1870, time 3794.88ms, mfu 3.58%
iter 6420: loss 3.8658, time 3803.49ms, mfu 3.58%
iter 6430: loss 3.6473, time 3804.54ms, mfu 3.58%
iter 6440: loss 4.0585, time 3800.61ms, mfu 3.58%
iter 6450: loss 3.8297, time 3803.21ms, mfu 3.58%
iter 6460: loss 3.8322, time 3793.64ms, mfu 3.58%
iter 6470: loss 4.2110, time 3797.52ms, mfu 3.58%
iter 6480: loss 3.8862, time 3801.62ms, mfu 3.58%
iter 6490: loss 3.9969, time 3805.71ms, mfu 3.58%
Iter 6500: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
step 6500: train loss 3.9243, val loss 3.9444
saving checkpoint to out-subset-norm
iter 6500: loss 4.0316, time 24151.34ms, mfu 3.28%
iter 6510: loss 4.0069, time 3800.74ms, mfu 3.31%
iter 6520: loss 3.9813, time 3806.30ms, mfu 3.34%
iter 6530: loss 3.8794, time 3793.90ms, mfu 3.36%
iter 6540: loss 4.0576, time 3791.70ms, mfu 3.39%
iter 6550: loss 3.3735, time 3801.86ms, mfu 3.41%
iter 6560: loss 4.0708, time 3809.88ms, mfu 3.42%
iter 6570: loss 3.8138, time 3837.27ms, mfu 3.44%
iter 6580: loss 4.1218, time 3791.61ms, mfu 3.45%
iter 6590: loss 4.1128, time 3804.11ms, mfu 3.47%
Iter 6600: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 6600: loss 3.8690, time 3844.43ms, mfu 3.47%
iter 6610: loss 4.1911, time 3796.08ms, mfu 3.49%
iter 6620: loss 3.6848, time 3797.91ms, mfu 3.50%
iter 6630: loss 3.8139, time 3775.50ms, mfu 3.51%
iter 6640: loss 4.1922, time 3795.58ms, mfu 3.52%
iter 6650: loss 3.7722, time 3795.37ms, mfu 3.52%
iter 6660: loss 3.9910, time 3798.24ms, mfu 3.53%
iter 6670: loss 3.6982, time 3798.95ms, mfu 3.54%
iter 6680: loss 3.8727, time 3798.85ms, mfu 3.54%
iter 6690: loss 4.0628, time 3798.13ms, mfu 3.55%
Iter 6700: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 6700: loss 4.0532, time 3796.65ms, mfu 3.55%
iter 6710: loss 4.0774, time 3795.09ms, mfu 3.55%
iter 6720: loss 3.7170, time 3804.24ms, mfu 3.56%
iter 6730: loss 3.7730, time 3795.24ms, mfu 3.56%
iter 6740: loss 3.9661, time 3804.56ms, mfu 3.56%
iter 6750: loss 3.6244, time 3790.57ms, mfu 3.57%
iter 6760: loss 4.3673, time 3798.90ms, mfu 3.57%
iter 6770: loss 3.6525, time 3791.98ms, mfu 3.57%
iter 6780: loss 3.6066, time 3799.22ms, mfu 3.57%
iter 6790: loss 3.5741, time 3808.14ms, mfu 3.57%
Iter 6800: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 6800: loss 4.2067, time 3801.61ms, mfu 3.57%
iter 6810: loss 3.9216, time 3800.57ms, mfu 3.58%
iter 6820: loss 3.9369, time 3808.09ms, mfu 3.58%
iter 6830: loss 3.7198, time 3805.86ms, mfu 3.58%
iter 6840: loss 3.8678, time 3808.01ms, mfu 3.58%
iter 6850: loss 3.5494, time 3801.38ms, mfu 3.58%
iter 6860: loss 3.4862, time 3805.37ms, mfu 3.58%
iter 6870: loss 3.6517, time 3836.70ms, mfu 3.57%
iter 6880: loss 3.9931, time 3795.22ms, mfu 3.58%
iter 6890: loss 3.5480, time 3793.80ms, mfu 3.58%
Iter 6900: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 6900: loss 3.9339, time 3803.74ms, mfu 3.58%
iter 6910: loss 3.8669, time 3792.27ms, mfu 3.58%
iter 6920: loss 4.1662, time 3805.04ms, mfu 3.58%
iter 6930: loss 4.0112, time 3793.83ms, mfu 3.58%
iter 6940: loss 3.8097, time 3793.01ms, mfu 3.58%
iter 6950: loss 3.5882, time 3792.01ms, mfu 3.58%
iter 6960: loss 3.7679, time 3786.31ms, mfu 3.59%
iter 6970: loss 3.5732, time 3799.74ms, mfu 3.59%
iter 6980: loss 4.1324, time 3797.28ms, mfu 3.59%
iter 6990: loss 3.7842, time 3799.32ms, mfu 3.59%
Iter 7000: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
step 7000: train loss 3.9301, val loss 3.9286
saving checkpoint to out-subset-norm
iter 7000: loss 3.7960, time 23372.11ms, mfu 3.29%
iter 7010: loss 3.7145, time 3792.05ms, mfu 3.32%
iter 7020: loss 3.8698, time 3792.96ms, mfu 3.34%
iter 7030: loss 3.8961, time 3794.33ms, mfu 3.37%
iter 7040: loss 4.0653, time 3791.47ms, mfu 3.39%
iter 7050: loss 3.7468, time 3790.93ms, mfu 3.41%
iter 7060: loss 4.0182, time 3792.24ms, mfu 3.43%
iter 7070: loss 3.6435, time 3801.93ms, mfu 3.45%
iter 7080: loss 4.0592, time 3806.64ms, mfu 3.46%
iter 7090: loss 4.0148, time 3803.53ms, mfu 3.47%
Iter 7100: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 7100: loss 3.9501, time 3803.93ms, mfu 3.48%
iter 7110: loss 4.2760, time 3806.60ms, mfu 3.49%
iter 7120: loss 4.0443, time 3802.58ms, mfu 3.50%
iter 7130: loss 3.6714, time 3791.51ms, mfu 3.51%
iter 7140: loss 3.6501, time 3784.78ms, mfu 3.52%
iter 7150: loss 3.9324, time 3798.45ms, mfu 3.53%
iter 7160: loss 3.6397, time 3797.49ms, mfu 3.53%
iter 7170: loss 3.6241, time 3794.67ms, mfu 3.54%
iter 7180: loss 4.0096, time 3803.43ms, mfu 3.54%
iter 7190: loss 3.9830, time 3797.62ms, mfu 3.55%
Iter 7200: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 7200: loss 4.0097, time 3785.41ms, mfu 3.55%
iter 7210: loss 3.8520, time 3793.23ms, mfu 3.56%
iter 7220: loss 3.8894, time 3798.78ms, mfu 3.56%
iter 7230: loss 4.0208, time 3805.40ms, mfu 3.56%
iter 7240: loss 3.8546, time 3799.76ms, mfu 3.56%
iter 7250: loss 3.7812, time 3805.41ms, mfu 3.57%
iter 7260: loss 3.7070, time 3797.03ms, mfu 3.57%
iter 7270: loss 3.7365, time 3794.80ms, mfu 3.57%
iter 7280: loss 3.8727, time 3801.67ms, mfu 3.57%
iter 7290: loss 3.8045, time 3790.12ms, mfu 3.57%
Iter 7300: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 7300: loss 3.9514, time 3799.03ms, mfu 3.58%
iter 7310: loss 3.8802, time 3798.68ms, mfu 3.58%
iter 7320: loss 3.8002, time 3802.80ms, mfu 3.58%
iter 7330: loss 3.4167, time 3796.01ms, mfu 3.58%
iter 7340: loss 4.2854, time 3799.69ms, mfu 3.58%
iter 7350: loss 3.5463, time 3794.52ms, mfu 3.58%
iter 7360: loss 3.6087, time 3807.92ms, mfu 3.58%
iter 7370: loss 3.9542, time 3803.45ms, mfu 3.58%
iter 7380: loss 3.9234, time 3800.59ms, mfu 3.58%
iter 7390: loss 3.8284, time 3794.90ms, mfu 3.58%
Iter 7400: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 7400: loss 3.8168, time 3798.83ms, mfu 3.58%
iter 7410: loss 3.9303, time 3801.86ms, mfu 3.58%
iter 7420: loss 4.1611, time 3798.46ms, mfu 3.58%
iter 7430: loss 4.1185, time 3821.35ms, mfu 3.58%
iter 7440: loss 4.1204, time 3803.91ms, mfu 3.58%
iter 7450: loss 3.6839, time 3795.74ms, mfu 3.58%
iter 7460: loss 3.9909, time 3794.57ms, mfu 3.58%
iter 7470: loss 3.6993, time 3796.87ms, mfu 3.58%
iter 7480: loss 3.7549, time 3796.47ms, mfu 3.58%
iter 7490: loss 4.0486, time 3806.01ms, mfu 3.58%
Iter 7500: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
step 7500: train loss 3.8853, val loss 3.8918
saving checkpoint to out-subset-norm
iter 7500: loss 4.2197, time 23336.21ms, mfu 3.28%
iter 7510: loss 3.8147, time 3793.12ms, mfu 3.32%
iter 7520: loss 4.1047, time 3789.41ms, mfu 3.34%
iter 7530: loss 3.8703, time 3779.94ms, mfu 3.37%
iter 7540: loss 3.5950, time 3791.15ms, mfu 3.39%
iter 7550: loss 3.4469, time 3794.54ms, mfu 3.41%
iter 7560: loss 4.0451, time 3777.85ms, mfu 3.43%
iter 7570: loss 4.0221, time 3792.52ms, mfu 3.45%
iter 7580: loss 4.0835, time 3779.76ms, mfu 3.46%
iter 7590: loss 3.9298, time 3790.36ms, mfu 3.48%
Iter 7600: Alloc: 1.40GB, Cached: 5.88GB, Max: 4.97GB
iter 7600: loss 4.2315, time 3782.75ms, mfu 3.49%
iter 7610: loss 4.0402, time 3783.84ms, mfu 3.50%
iter 7620: loss 3.9091, time 3792.24ms, mfu 3.51%
iter 7630: loss 3.6266, time 3782.91ms, mfu 3.52%
